position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
ES.SIM-IFVGRetestStrategy-001-e4186e80-8f51-4fa5-8deb-833f5aaa8d6e,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240102-135000-001-001-1,O-20240102-190000-001-001-2,BUY,FLAT,0,10,1704203400000000000,2024-01-02 13:50:00+00:00,1704222000000000000,2024-01-02 19:00:00+00:00,18600000000000,5098.65,5099.18,['0.00 USD'],0.0001,26.50 USD,True
ES.SIM-IFVGRetestStrategy-001-61a5543d-8275-40eb-9d81-dd2d3bfdfaf2,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240102-203000-001-001-3,O-20240102-214500-001-001-5,BUY,FLAT,0,10,1704227400000000000,2024-01-02 20:30:00+00:00,1704231900000000000,2024-01-02 21:45:00+00:00,4500000000000,5086.12,5105.845,['0.00 USD'],0.00388,986.25 USD,True
ES.SIM-IFVGRetestStrategy-001-f8de4a2b-439e-4cd5-89f3-ec74e2e13a13,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240103-094000-001-001-6,O-20240103-121000-001-001-7,BUY,FLAT,0,10,1704274800000000000,2024-01-03 09:40:00+00:00,1704283800000000000,2024-01-03 12:10:00+00:00,9000000000000,5096.51,5086.92,['0.00 USD'],-0.00188,-479.50 USD,True
ES.SIM-IFVGRetestStrategy-001-3947083b-c953-42d0-a77e-4eb07b27bad5,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240104-155500-001-001-8,O-20240104-174500-001-001-9,BUY,FLAT,0,10,1704383700000000000,2024-01-04 15:55:00+00:00,1704390300000000000,2024-01-04 17:45:00+00:00,6600000000000,5073.05,5061.59,['0.00 USD'],-0.00226,-573.00 USD,True
ES.SIM-IFVGRetestStrategy-001-d92e047d-b3b8-4f96-b7c7-5911a9395d4a,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240104-190500-001-001-10,O-20240104-214500-001-001-12,SELL,FLAT,0,10,1704395100000000000,2024-01-04 19:05:00+00:00,1704404700000000000,2024-01-04 21:45:00+00:00,9600000000000,5060.79,5044.530000000001,['0.00 USD'],0.00321,813.00 USD,True
ES.SIM-IFVGRetestStrategy-001-b2ae538a-0507-402f-9749-ad882c17ff34,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240105-050500-001-001-13,O-20240105-135500-001-001-15,SELL,FLAT,0,10,1704431100000000000,2024-01-05 05:05:00+00:00,1704462900000000000,2024-01-05 13:55:00+00:00,31800000000000,5046.4,5032.0,['0.00 USD'],0.00285,720.00 USD,True
ES.SIM-IFVGRetestStrategy-001-799905af-c295-4d34-bc86-777245c74dde,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240108-103000-001-001-16,O-20240108-214500-001-001-18,BUY,FLAT,0,10,1704709800000000000,2024-01-08 10:30:00+00:00,1704750300000000000,2024-01-08 21:45:00+00:00,40500000000000,5040.0,5089.05,['0.00 USD'],0.00973,2452.50 USD,True
ES.SIM-IFVGRetestStrategy-001-e77e0a18-2c6d-4de5-b713-740c7e83c17d,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240109-073500-001-001-19,O-20240109-152000-001-001-21,SELL,FLAT,0,10,1704785700000000000,2024-01-09 07:35:00+00:00,1704813600000000000,2024-01-09 15:20:00+00:00,27900000000000,5112.77,5095.71,['0.00 USD'],0.00334,853.00 USD,True
ES.SIM-IFVGRetestStrategy-001-d5fd0a31-6c45-4aeb-93ba-8a633e40365b,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240109-161500-001-001-22,O-20240109-183500-001-001-24,BUY,FLAT,0,10,1704816900000000000,2024-01-09 16:15:00+00:00,1704825300000000000,2024-01-09 18:35:00+00:00,8400000000000,5098.91,5113.57,['0.00 USD'],0.00288,733.00 USD,True
ES.SIM-IFVGRetestStrategy-001-caf17f72-4aca-450e-8091-6b76aa66a7d1,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240110-093500-001-001-25,O-20240110-113500-001-001-26,BUY,FLAT,0,10,1704879300000000000,2024-01-10 09:35:00+00:00,1704886500000000000,2024-01-10 11:35:00+00:00,7200000000000,5121.84,5111.17,['0.00 USD'],-0.00208,-533.50 USD,True
