client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
O-20240104-144000-005-005-1,BACKTESTER-005,JadeCapStrategy-005,ES.SIM,SIM-1-001,ES.SIM-JadeCapStrategy-005,SIM-001,SIM-1-741,MARKET,BUY,10,GTC,False,False,10,TAKER,5061.86,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,91b99b52-e171-4311-8d65-7a4f1d963a94,2024-01-04 14:40:00+00:00,2024-01-04 14:40:00+00:00
O-20240104-144500-005-005-2,BACKTESTER-005,JadeCapStrategy-005,ES.SIM,SIM-1-002,ES.SIM-JadeCapStrategy-005,SIM-001,SIM-1-743,MARKET,SELL,10,GTC,True,False,10,TAKER,5061.59,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,89b06f07-aed5-4d81-ab21-f8cf522a5c7b,2024-01-04 14:45:00+00:00,2024-01-04 14:45:00+00:00
O-20240105-072500-005-005-3,BACKTESTER-005,JadeCapStrategy-005,ES.SIM,SIM-1-003,ES.SIM-JadeCapStrategy-005,SIM-001,SIM-1-932,MARKET,BUY,10,GTC,False,False,10,TAKER,5041.33,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,60d27ef4-b5b2-4cb4-9207-bd1f520913ad,2024-01-05 07:25:00+00:00,2024-01-05 07:25:00+00:00
O-20240105-073000-005-005-4,BACKTESTER-005,JadeCapStrategy-005,ES.SIM,SIM-1-004,ES.SIM-JadeCapStrategy-005,SIM-001,SIM-1-934,MARKET,SELL,10,GTC,True,False,10,TAKER,5041.06,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,41763844-6f0f-49ff-8a9f-45a36699034f,2024-01-05 07:30:00+00:00,2024-01-05 07:30:00+00:00
O-20240108-173000-005-005-5,BACKTESTER-005,JadeCapStrategy-005,ES.SIM,SIM-1-005,ES.SIM-JadeCapStrategy-005,SIM-001,SIM-1-1331,MARKET,SELL,10,GTC,False,False,10,TAKER,5078.39,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ba8e8492-58df-44ed-bb24-066472160896,2024-01-08 17:30:00+00:00,2024-01-08 17:30:00+00:00
O-20240108-173500-005-005-6,BACKTESTER-005,JadeCapStrategy-005,ES.SIM,SIM-1-006,ES.SIM-JadeCapStrategy-005,SIM-001,SIM-1-1333,MARKET,BUY,10,GTC,True,False,10,TAKER,5081.32,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e790ff12-213f-4588-afd0-7dcc63985a41,2024-01-08 17:35:00+00:00,2024-01-08 17:35:00+00:00
O-20240109-183000-005-005-7,BACKTESTER-005,JadeCapStrategy-005,ES.SIM,SIM-1-007,ES.SIM-JadeCapStrategy-005,SIM-001,SIM-1-1621,MARKET,SELL,10,GTC,False,False,10,TAKER,5110.37,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,92e0fed2-db2e-485c-876c-26eb47c5638a,2024-01-09 18:30:00+00:00,2024-01-09 18:30:00+00:00
O-20240109-185000-005-005-8,BACKTESTER-005,JadeCapStrategy-005,ES.SIM,SIM-1-008,ES.SIM-JadeCapStrategy-005,SIM-001,SIM-1-1626,MARKET,BUY,10,GTC,True,False,10,TAKER,5113.04,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,13c5c3ae-6e30-4593-ac93-de1d1c380db2,2024-01-09 18:50:00+00:00,2024-01-09 18:50:00+00:00
O-20240110-150000-005-005-9,BACKTESTER-005,JadeCapStrategy-005,ES.SIM,SIM-1-009,ES.SIM-JadeCapStrategy-005,SIM-001,SIM-1-1857,MARKET,SELL,10,GTC,False,False,10,TAKER,5119.44,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b17381d3-8fbc-4e3d-9243-91e6fc0c581b,2024-01-10 15:00:00+00:00,2024-01-10 15:00:00+00:00
O-20240110-150500-005-005-10,BACKTESTER-005,JadeCapStrategy-005,ES.SIM,SIM-1-010,ES.SIM-JadeCapStrategy-005,SIM-001,SIM-1-1859,MARKET,BUY,10,GTC,True,False,10,TAKER,5113.31,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5f043519-fbfd-4ddc-9a69-83c5fe1e7f5c,2024-01-10 15:05:00+00:00,2024-01-10 15:05:00+00:00
O-20240111-091000-005-005-11,BACKTESTER-005,JadeCapStrategy-005,ES.SIM,SIM-1-011,ES.SIM-JadeCapStrategy-005,SIM-001,SIM-1-2065,MARKET,SELL,10,GTC,False,False,10,TAKER,5153.03,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,cef550c0-aeb5-4826-ba7e-b10f8080fdff,2024-01-11 09:10:00+00:00,2024-01-11 09:10:00+00:00
O-20240111-091500-005-005-12,BACKTESTER-005,JadeCapStrategy-005,ES.SIM,SIM-1-012,ES.SIM-JadeCapStrategy-005,SIM-001,SIM-1-2067,MARKET,BUY,10,GTC,True,False,10,TAKER,5152.23,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c64a4dfd-ca89-4d09-8e44-2b76e728e949,2024-01-11 09:15:00+00:00,2024-01-11 09:15:00+00:00
O-20240116-091000-005-005-13,BACKTESTER-005,JadeCapStrategy-005,ES.SIM,SIM-1-013,ES.SIM-JadeCapStrategy-005,SIM-001,SIM-1-2847,MARKET,BUY,10,GTC,False,False,10,TAKER,5111.17,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6eb17025-7e24-43b4-a74f-0ebfd50d8a26,2024-01-16 09:10:00+00:00,2024-01-16 09:10:00+00:00
O-20240116-091500-005-005-14,BACKTESTER-005,JadeCapStrategy-005,ES.SIM,SIM-1-014,ES.SIM-JadeCapStrategy-005,SIM-001,SIM-1-2849,MARKET,SELL,10,GTC,True,False,10,TAKER,5111.97,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,9624d600-1f65-4ba2-85a7-8907327141c9,2024-01-16 09:15:00+00:00,2024-01-16 09:15:00+00:00
O-20240117-093000-005-005-15,BACKTESTER-005,JadeCapStrategy-005,ES.SIM,SIM-1-015,ES.SIM-JadeCapStrategy-005,SIM-001,SIM-1-3129,MARKET,BUY,10,GTC,False,False,10,TAKER,5090.91,0.0,['0.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e9559fb0-1730-4b20-bdb5-a77059ea0ce5,2024-01-17 09:30:00+00:00,2024-01-17 09:30:00+00:00
