position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
ES.SIM-IFVGRetestStrategy-001-83fa494f-2899-4929-9a6a-669005879a05,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240119-152700-001-001-87,O-20240119-193700-001-001-89,BUY,FLAT,0,10,1705678020000000000,2024-01-19 15:27:00+00:00,1705693020000000000,2024-01-19 19:37:00+00:00,15000000000000,5143.7,5175.55,['0.00 USD'],0.00619,1592.50 USD,True
ES.SIM-IFVGRetestStrategy-001-191c7a3e-b345-4dbb-a1a6-8a24b045a99a,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240122-084300-001-001-90,O-20240122-123100-001-001-91,SELL,FLAT,0,10,1705912980000000000,2024-01-22 08:43:00+00:00,1705926660000000000,2024-01-22 12:31:00+00:00,13680000000000,5203.95,5213.28,['0.00 USD'],-0.00179,-466.50 USD,True
ES.SIM-IFVGRetestStrategy-001-c87bd599-d536-4ac9-b2b3-84404add19a0,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240122-123500-001-001-92,O-20240122-154900-001-001-93,BUY,FLAT,0,10,1705926900000000000,2024-01-22 12:35:00+00:00,1705938540000000000,2024-01-22 15:49:00+00:00,11640000000000,5214.08,5204.74,['0.00 USD'],-0.00179,-467.00 USD,True
ES.SIM-IFVGRetestStrategy-001-b0dfc539-0ad6-4ca9-aa14-3730036fe2c2,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240122-161200-001-001-94,O-20240122-214100-001-001-95,BUY,FLAT,0,10,1705939920000000000,2024-01-22 16:12:00+00:00,1705959660000000000,2024-01-22 21:41:00+00:00,19740000000000,5206.88,5205.01,['0.00 USD'],-0.00036,-93.50 USD,True
ES.SIM-IFVGRetestStrategy-001-63d0a810-6590-4ac0-9f08-408500df7090,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240123-103600-001-001-96,O-20240123-152400-001-001-97,BUY,FLAT,0,10,1706006160000000000,2024-01-23 10:36:00+00:00,1706023440000000000,2024-01-23 15:24:00+00:00,17280000000000,5203.41,5204.74,['0.00 USD'],0.00026,66.50 USD,True
ES.SIM-IFVGRetestStrategy-001-9b0dcdec-8661-41d7-bd21-b7ede6d7045c,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240123-154600-001-001-98,O-20240123-194700-001-001-99,SELL,FLAT,0,10,1706024760000000000,2024-01-23 15:46:00+00:00,1706039220000000000,2024-01-23 19:47:00+00:00,14460000000000,5201.01,5212.48,['0.00 USD'],-0.00221,-573.50 USD,True
ES.SIM-IFVGRetestStrategy-001-f33ca0f9-fb02-4967-832c-4fb5c574d6c4,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240123-195300-001-001-100,O-20240123-210300-001-001-101,SELL,FLAT,0,10,1706039580000000000,2024-01-23 19:53:00+00:00,1706043780000000000,2024-01-23 21:03:00+00:00,4200000000000,5211.94,5221.01,['0.00 USD'],-0.00174,-453.50 USD,True
ES.SIM-IFVGRetestStrategy-001-a030d6fb-b1bd-43b7-87ca-878b21c27294,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240124-103400-001-001-102,O-20240124-133300-001-001-103,SELL,FLAT,0,10,1706092440000000000,2024-01-24 10:34:00+00:00,1706103180000000000,2024-01-24 13:33:00+00:00,10740000000000,5240.2,5250.6,['0.00 USD'],-0.00198,-520.00 USD,True
ES.SIM-IFVGRetestStrategy-001-f67b6a1f-51ea-4947-8836-b4c06b7c516b,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240124-135400-001-001-104,O-20240124-151600-001-001-105,SELL,FLAT,0,10,1706104440000000000,2024-01-24 13:54:00+00:00,1706109360000000000,2024-01-24 15:16:00+00:00,4920000000000,5245.8,5245.0,['0.00 USD'],0.00015,40.00 USD,True
ES.SIM-IFVGRetestStrategy-001-b1c0375a-9d09-494a-9de0-481d4a712b9c,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240124-153100-001-001-106,O-20240124-181600-001-001-107,BUY,FLAT,0,10,1706110260000000000,2024-01-24 15:31:00+00:00,1706120160000000000,2024-01-24 18:16:00+00:00,9900000000000,5246.07,5247.93,['0.00 USD'],0.00035,93.00 USD,True
ES.SIM-IFVGRetestStrategy-001-68b7e81d-24e1-41cc-bd68-fd8bb4ae4cea,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240125-102700-001-001-108,O-20240125-153700-001-001-110,BUY,FLAT,0,10,1706178420000000000,2024-01-25 10:27:00+00:00,1706197020000000000,2024-01-25 15:37:00+00:00,18600000000000,5225.27,5244.2,['0.00 USD'],0.00362,946.50 USD,True
ES.SIM-IFVGRetestStrategy-001-7bec9a0a-d886-4c0e-91e2-5e7f0b0eb9f9,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240125-161100-001-001-111,O-20240125-170500-001-001-112,BUY,FLAT,0,10,1706199060000000000,2024-01-25 16:11:00+00:00,1706202300000000000,2024-01-25 17:05:00+00:00,3240000000000,5239.67,5241.27,['0.00 USD'],0.00031,80.00 USD,True
ES.SIM-IFVGRetestStrategy-001-a4bcfdbe-a05a-4964-9a4f-8a59537293e8,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240125-193200-001-001-113,O-20240125-214100-001-001-115,BUY,FLAT,0,10,1706211120000000000,2024-01-25 19:32:00+00:00,1706218860000000000,2024-01-25 21:41:00+00:00,7740000000000,5231.4,5250.865,['0.00 USD'],0.00372,973.25 USD,True
ES.SIM-IFVGRetestStrategy-001-10acbd0b-cd31-42d8-bcd8-db395dcd517d,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240126-081900-001-001-116,O-20240126-095300-001-001-117,SELL,FLAT,0,10,1706257140000000000,2024-01-26 08:19:00+00:00,1706262780000000000,2024-01-26 09:53:00+00:00,5640000000000,5227.4,5237.8,['0.00 USD'],-0.00199,-520.00 USD,True
ES.SIM-IFVGRetestStrategy-001-1f3469ca-ccb9-4d04-84a2-166d72191016,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240126-131100-001-001-118,O-20240126-173300-001-001-119,BUY,FLAT,0,10,1706274660000000000,2024-01-26 13:11:00+00:00,1706290380000000000,2024-01-26 17:33:00+00:00,15720000000000,5247.13,5247.13,['0.00 USD'],0.0,0.00 USD,True
ES.SIM-IFVGRetestStrategy-001-7da4360c-2ec2-49ee-8c05-378277549cc1,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240126-192100-001-001-120,O-20240126-214100-001-001-121,SELL,FLAT,0,10,1706296860000000000,2024-01-26 19:21:00+00:00,1706305260000000000,2024-01-26 21:41:00+00:00,8400000000000,5240.2,5239.67,['0.00 USD'],0.0001,26.50 USD,True
ES.SIM-IFVGRetestStrategy-001-a5c06b58-1370-4f92-99ee-5223b8f232c1,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240129-122500-001-001-122,O-20240129-191600-001-001-123,SELL,FLAT,0,10,1706531100000000000,2024-01-29 12:25:00+00:00,1706555760000000000,2024-01-29 19:16:00+00:00,24660000000000,5246.6,5256.73,['0.00 USD'],-0.00193,-506.50 USD,True
ES.SIM-IFVGRetestStrategy-001-22b52aab-9ae0-4420-bd31-67b223593482,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240129-201400-001-001-124,O-20240129-214100-001-001-125,BUY,FLAT,0,10,1706559240000000000,2024-01-29 20:14:00+00:00,1706564460000000000,2024-01-29 21:41:00+00:00,5220000000000,5270.32,5281.52,['0.00 USD'],0.00213,560.00 USD,True
ES.SIM-IFVGRetestStrategy-001-999edb26-b3dd-4f2f-827c-59d6416d8946,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240130-083900-001-001-126,O-20240130-131100-001-001-127,BUY,FLAT,0,10,1706603940000000000,2024-01-30 08:39:00+00:00,1706620260000000000,2024-01-30 13:11:00+00:00,16320000000000,5282.05,5271.39,['0.00 USD'],-0.00202,-533.00 USD,True
ES.SIM-IFVGRetestStrategy-001-e6de2f06-53a0-455a-96e6-d81d5cbe5ee8,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240130-134900-001-001-128,O-20240130-173400-001-001-129,BUY,FLAT,0,10,1706622540000000000,2024-01-30 13:49:00+00:00,1706636040000000000,2024-01-30 17:34:00+00:00,13500000000000,5271.66,5270.32,['0.00 USD'],-0.00025,-67.00 USD,True
ES.SIM-IFVGRetestStrategy-001-0c2ee8f6-a137-4438-9dac-4b694ababf39,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240130-175900-001-001-130,O-20240130-195300-001-001-131,SELL,FLAT,0,10,1706637540000000000,2024-01-30 17:59:00+00:00,1706644380000000000,2024-01-30 19:53:00+00:00,6840000000000,5273.26,5284.19,['0.00 USD'],-0.00207,-546.50 USD,True
ES.SIM-IFVGRetestStrategy-001-22410831-8d61-4cda-8334-bef818ecb3d0,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240131-102900-001-001-132,O-20240131-133100-001-001-133,SELL,FLAT,0,10,1706696940000000000,2024-01-31 10:29:00+00:00,1706707860000000000,2024-01-31 13:31:00+00:00,10920000000000,5251.66,5259.93,['0.00 USD'],-0.00157,-413.50 USD,True
ES.SIM-IFVGRetestStrategy-001-45b5774c-8230-47fb-85ec-f9869d2791a3,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240131-160600-001-001-134,O-20240131-190200-001-001-135,BUY,FLAT,0,10,1706717160000000000,2024-01-31 16:06:00+00:00,1706727720000000000,2024-01-31 19:02:00+00:00,10560000000000,5235.93,5226.6,['0.00 USD'],-0.00178,-466.50 USD,True
ES.SIM-IFVGRetestStrategy-001-cca796b9-59f5-4480-88b3-1599705ba3b5,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240131-194400-001-001-136,O-20240131-195100-001-001-137,BUY,FLAT,0,10,1706730240000000000,2024-01-31 19:44:00+00:00,1706730660000000000,2024-01-31 19:51:00+00:00,420000000000,5252.2,5239.67,['0.00 USD'],-0.00239,-626.50 USD,True
